Distance,CP20/40,CP20/50,CP20/60,CP20/80,CP20/100,CP20/120,CP20/140,CP20/160,CP20/180,CP25/40,CP25/50,CP25/60,CP25/80,CP25/100,CP25/120,CP25/140,CP25/160,CP25/180,FH5.18/60,FH5.18/90,FH5.18/120,FH5.18/150,FH5.18/180,TP25/80,TP25/100,TP25/120,TP25/140,TP25/160,TP25/180,TP20/80,TP20/100,TP20/120,TP20/140,TP20/160,TP20/180,TP15/80,TP15/100,TP15/120,TP15/140,TP15/160,TP15/180,TP17/80,TP17/100,TP17/120,TP17/140,TP17/160,TP17/180,SP6548,SP6554,SP6560,SP6648,SP6654,SP6660,RV2.25/120,RV2.25/150,RV2.25/170,RV2.25/180,RH2.21/120,RH2.21/150,RH2.21/170,RH2.21/180,FH8.20/60,FH8.20/90,FH8.20/120,FH8.20/150,FH8.20/180,FH8.23/60,FH8.23/90,FH8.23/120,FH8.23/150,FH8.23/180,FH8.21/60,FH8.21/90,FH8.21/120,FH8.21/150,FH8.21/180
751,0.003723244,0.004773726,0.005705984,0.006248832,0.007407468,0.008587636,0.009220891,0.009682804,0.010011485,0.004806309,0.00618211,0.007416777,0.008061359,0.009582397,0.011188091,0.012059014,0.012714075,0.013261506,0.002392638,0.00268536,0.002973056,0.003203645,0.003375386,0.006907626,0.00746172,0.008025872,0.008497821,0.008874419,0.009232974,0.004821774,0.005237714,0.005613353,0.005894961,0.006209483,0.006417138,0.003871223,0.0042257,0.004550591,0.004824851,0.00504896,0.005207859,0.001901768,0.002399263,0.002596154,0.002765032,0.00302893,0.003132636,0.011360162,0.01191923,0.012338479,0.016142406,0.016989247,0.017641263,0.00555809,0.006561447,0.006840711,0.007446943,0.001706634,0.001862482,0.001880359,0.002043814,0.002987747,0.003367128,0.003781866,0.004103077,0.004293477,0.004676492,0.005328909,0.005975361,0.006494276,0.006881717,0.003847701,0.004370204,0.004923904,0.005324254,0.005604652
752,0.003710905,0.004758268,0.005687976,0.006229384,0.007385383,0.008563457,0.009196002,0.009657681,0.009986392,0.004791069,0.006162929,0.007394322,0.008037317,0.009554994,0.011157865,0.012028626,0.012683219,0.013230686,0.002385726,0.002677892,0.002963758,0.003193726,0.003365145,0.006885912,0.00744033,0.008002281,0.008470168,0.008849149,0.009204348,0.004805165,0.005222125,0.005596546,0.005878314,0.006191208,0.00639617,0.003859394,0.004212467,0.004536376,0.004809886,0.005033467,0.005192886,0.001895075,0.002391209,0.002587634,0.00275616,0.003019566,0.003123117,0.01132692,0.011885372,0.012304405,0.016097368,0.016943172,0.017594799,0.005537671,0.006528009,0.006847717,0.007423315,0.001700415,0.001852353,0.001881936,0.002036219,0.002979374,0.003356931,0.003768617,0.00408904,0.00428088,0.004663454,0.005312882,0.005956721,0.006474824,0.006861526,0.003836888,0.004354467,0.004906151,0.005306484,0.005587709
753,0.003698576,0.004742823,0.005669984,0.006209953,0.00736332,0.008539304,0.00917114,0.009632587,0.009961328,0.00477584,0.006143763,0.007371887,0.008013296,0.009527617,0.011127632,0.011998241,0.012652367,0.013199873,0.002378843,0.002670311,0.0029545,0.003183848,0.003354944,0.006864113,0.007419022,0.00797837,0.008442219,0.008823972,0.009175384,0.004788773,0.005206601,0.005579811,0.005862394,0.006173007,0.006375484,0.003847623,0.004199299,0.004522228,0.004794988,0.005018043,0.005178346,0.001888504,0.00238327,0.002579248,0.002747413,0.003010358,0.003113766,0.011293745,0.011851602,0.012270338,0.01605241,0.016897307,0.01754833,0.005517338,0.006494214,0.006853253,0.007400377,0.001694224,0.001842141,0.001883098,0.002028842,0.002971035,0.003346777,0.003755338,0.004074952,0.004268348,0.004650475,0.005296928,0.005938035,0.006455455,0.006841417,0.003826119,0.004338758,0.004888288,0.005288312,0.005570809
754,0.003686257,0.004727391,0.005652008,0.006190541,0.007341277,0.008515175,0.009146305,0.009607521,0.009936293,0.004760624,0.006124613,0.007349469,0.007989295,0.009500264,0.011097412,0.01196786,0.012621521,0.013169067,0.002371989,0.00266262,0.002945281,0.003174009,0.003344783,0.006842243,0.007397798,0.007954143,0.008413996,0.008798887,0.009146101,0.004772622,0.005191142,0.005563151,0.005847242,0.00615488,0.006355109,0.003835911,0.004186194,0.004508147,0.004780157,0.005002688,0.005164254,0.001881962,0.002375369,0.002570888,0.002738702,0.003001185,0.003104453,0.011260871,0.011818122,0.012236523,0.016007824,0.01685173,0.017502204,0.005497091,0.006460125,0.006857359,0.007377498,0.001688063,0.001831861,0.001883856,0.002021502,0.002962732,0.003336667,0.003742036,0.00406082,0.004255882,0.004637555,0.005281046,0.005919315,0.006436167,0.006821392,0.003815394,0.004323095,0.004870326,0.005269772,0.005553953
755,0.003673949,0.004711972,0.005634048,0.006171146,0.007319255,0.008491072,0.009121496,0.009582483,0.009911287,0.00474542,0.006105478,0.007327071,0.007965317,0.009472937,0.011067206,0.011937483,0.01259068,0.013138268,0.002365164,0.002654819,0.002936101,0.00316421,0.003334662,0.006820315,0.007376656,0.00792961,0.008385525,0.008773893,0.009116523,0.004756739,0.005175749,0.005546563,0.005832903,0.006136826,0.006335077,0.003824256,0.004173153,0.00449413,0.004765392,0.004987402,0.005150622,0.001875425,0.002367475,0.002562537,0.002729995,0.002992018,0.003095151,0.011228009,0.011784652,0.012202752,0.015963257,0.01680616,0.017456135,0.005476929,0.006425801,0.006860074,0.007354679,0.00168193,0.001821532,0.001884221,0.002014197,0.002954464,0.003326601,0.003728719,0.004046652,0.004243481,0.004624693,0.005265236,0.005900572,0.006416961,0.006801449,0.003804714,0.004307493,0.004852275,0.0052509,0.005537141
756,0.003661651,0.004696567,0.005616104,0.00615177,0.007297255,0.008466993,0.009096714,0.009557474,0.009886311,0.004730228,0.006086358,0.007304691,0.007941359,0.009445635,0.011037013,0.011907109,0.012559844,0.013107476,0.002358369,0.00264691,0.002926961,0.00315445,0.00332458,0.006798345,0.007355597,0.007904781,0.008356835,0.008748992,0.009086674,0.00474115,0.005160422,0.00553005,0.00581942,0.006118846,0.00631542,0.003812659,0.004160176,0.00448018,0.004750694,0.004972184,0.005137466,0.001868892,0.002359586,0.002554194,0.002721294,0.002982856,0.003085845,0.011195296,0.011751194,0.012169039,0.015918885,0.016760838,0.017410144,0.005456852,0.006391302,0.006861435,0.00733192,0.001675827,0.001811171,0.001884203,0.002006927,0.00294623,0.003316578,0.003715396,0.004032454,0.004231147,0.004611889,0.005249497,0.005881818,0.006397836,0.006781589,0.003794077,0.004291972,0.00483415,0.005231731,0.005520371
757,0.003649363,0.004681175,0.005598176,0.006132412,0.007275276,0.008442939,0.009071959,0.009532494,0.009861364,0.004715049,0.006067254,0.00728233,0.007917422,0.009418358,0.011006833,0.01187674,0.012529014,0.013076691,0.002351604,0.002638897,0.002917859,0.003144729,0.003314538,0.006776349,0.007334621,0.007879668,0.008327956,0.008724183,0.009056583,0.004725884,0.005145159,0.00551361,0.005806841,0.006100938,0.006296169,0.00380112,0.004147261,0.004466295,0.004736063,0.004957035,0.005124799,0.001862364,0.002351704,0.002545861,0.002712599,0.002973701,0.003076552,0.011162837,0.011718134,0.012135676,0.015874839,0.016715818,0.017364578,0.00543686,0.006356685,0.006861482,0.007309222,0.001669752,0.001800793,0.001883815,0.001999693,0.00293803,0.003306599,0.003702076,0.004018236,0.004218878,0.004599143,0.005233829,0.005863064,0.006378792,0.00676181,0.003783484,0.00427655,0.004815964,0.005212305,0.005503643
758,0.003637086,0.004665797,0.005580263,0.006113071,0.007253318,0.00841891,0.00904723,0.009507542,0.009836447,0.004699881,0.006048166,0.007259987,0.007893507,0.009391107,0.010976667,0.01184635,0.012498164,0.013045889,0.002344869,0.002630782,0.002908796,0.003135048,0.003304536,0.006754347,0.007313726,0.007854284,0.008298923,0.008699465,0.00902628,0.004710968,0.005129962,0.005497244,0.005795211,0.006083104,0.00627736,0.003789638,0.00413441,0.004452474,0.004721497,0.004941953,0.005112635,0.001855919,0.0023439,0.002537599,0.002703999,0.002964643,0.003067327,0.011130423,0.011685092,0.012102389,0.015830851,0.016670841,0.017319112,0.005416951,0.006322008,0.00686025,0.007286584,0.001663706,0.001790415,0.001883066,0.001992495,0.002929866,0.003296663,0.003688769,0.004004006,0.004206677,0.004586456,0.005218232,0.005844322,0.006359829,0.006742114,0.003772935,0.004261248,0.004797732,0.00519266,0.005486957
759,0.003624819,0.004650432,0.005562367,0.006093749,0.007231381,0.008394905,0.009022528,0.009482618,0.009811558,0.004684726,0.006029093,0.007237663,0.007869613,0.00936388,0.010946514,0.011815861,0.012467217,0.01301499,0.002338164,0.002622568,0.002899771,0.003125405,0.003294572,0.006732357,0.007292915,0.007828647,0.008269771,0.008674839,0.0089958,0.00469643,0.005114831,0.005480951,0.005784577,0.006065342,0.006259025,0.003778214,0.00412162,0.004438718,0.004706996,0.004926939,0.005100987,0.001849557,0.00233618,0.00252943,0.002695489,0.00295568,0.003058204,0.011098013,0.011652036,0.012069138,0.015786879,0.016625862,0.0172737,0.005397127,0.006287325,0.006857776,0.007264008,0.001657689,0.001780052,0.001881967,0.001985331,0.002921735,0.00328677,0.003675486,0.003989773,0.004194542,0.004573825,0.005202705,0.005825604,0.006340947,0.006722499,0.00376243,0.004246087,0.004779469,0.005172839,0.005470313
760,0.003612621,0.004635166,0.005544586,0.006074554,0.007209569,0.008371057,0.008997967,0.009457859,0.009786815,0.004669653,0.006010124,0.00721546,0.00784585,0.009336803,0.010916799,0.011785363,0.012436261,0.012984085,0.002331489,0.00261426,0.002890784,0.003115802,0.003284647,0.0067104,0.007272185,0.007802773,0.008240541,0.008650304,0.008965178,0.0046823,0.005099764,0.005464733,0.005774987,0.006047653,0.006241199,0.003766846,0.004108893,0.004425026,0.004692562,0.004911992,0.005089868,0.001843195,0.002328471,0.002521265,0.002686981,0.002946723,0.003049085,0.011065798,0.011619164,0.012036067,0.015743176,0.016581132,0.017228523,0.005377386,0.00625269,0.006854097,0.007241494,0.001651701,0.00176972,0.001880529,0.001978202,0.002913639,0.00327692,0.003662236,0.003975547,0.004182475,0.004561252,0.00518725,0.005806921,0.006322145,0.006702965,0.00375197,0.004231088,0.004761192,0.005152884,0.00545371
761,0.003600996,0.004620587,0.005527596,0.006056219,0.007188749,0.00834825,0.008974503,0.009434181,0.009763181,0.00465526,0.005991998,0.007194234,0.007823141,0.00931091,0.010888142,0.011754854,0.012405297,0.012953174,0.002324845,0.002605862,0.002881836,0.003106237,0.003274761,0.006688498,0.007251537,0.007776683,0.008211275,0.00862586,0.008934454,0.004668608,0.005084763,0.005448589,0.005764024,0.006030036,0.006223919,0.003755534,0.004096227,0.004412105,0.004678192,0.004897113,0.005079293,0.001836832,0.002320772,0.002513105,0.002678474,0.002937771,0.003039962,0.011033795,0.011586553,0.012003151,0.015699709,0.016536619,0.017183543,0.005357729,0.006218155,0.006849248,0.007219042,0.001645742,0.001759434,0.001878762,0.001971108,0.002905577,0.003267113,0.003649031,0.003961338,0.004170475,0.004548736,0.005171864,0.005788285,0.006303423,0.006683513,0.003741553,0.004216275,0.004742919,0.00513284,0.005437148
762,0.003589394,0.004606035,0.005510638,0.006037918,0.007167964,0.00832548,0.008951074,0.009410538,0.00973958,0.004640895,0.005973906,0.007173046,0.007800472,0.00928506,0.01085953,0.011724336,0.012374324,0.012922258,0.002318232,0.002597379,0.002872925,0.00309671,0.003264914,0.006666675,0.00723097,0.0077504,0.008182017,0.008601508,0.008903668,0.004655383,0.005069828,0.005432519,0.005747381,0.006012492,0.00620722,0.003744279,0.004083624,0.004399611,0.004663887,0.0048823,0.005065481,0.001830467,0.002313083,0.002504949,0.002669969,0.002928826,0.00303085,0.011001747,0.011553908,0.011970162,0.015656182,0.016492058,0.017138475,0.005338154,0.006183772,0.006843265,0.007196652,0.001639812,0.001749207,0.001876675,0.001964048,0.002897549,0.003257349,0.003635882,0.003947157,0.004158544,0.004536277,0.005156548,0.005769709,0.00628478,0.00666414,0.00373118,0.004201671,0.004724669,0.005112753,0.005420626
763,0.003577816,0.004591512,0.005493712,0.00601965,0.007147216,0.008302745,0.008927682,0.009386928,0.009716014,0.004626557,0.005955848,0.007151896,0.007777843,0.009259253,0.010830963,0.011693807,0.012343344,0.012891335,0.002311651,0.002588818,0.002864051,0.003087222,0.003255105,0.006644955,0.007210486,0.007723946,0.008152816,0.008577246,0.008872866,0.004642656,0.005054958,0.005416523,0.005730792,0.00599502,0.00619114,0.003733081,0.004071081,0.004387067,0.004649646,0.004867554,0.005050214,0.001824155,0.002305448,0.002496864,0.002661543,0.00291994,0.003021786,0.010969665,0.011521246,0.011937144,0.015612613,0.016447468,0.017093363,0.005318661,0.006149592,0.00683618,0.007174325,0.00163391,0.001739055,0.00187428,0.001957022,0.002889554,0.003247628,0.003622803,0.003933015,0.004146681,0.004523874,0.005141302,0.005751205,0.006266216,0.006644848,0.003720852,0.0041873,0.004706461,0.005092671,0.005404145
764,0.00356626,0.004577016,0.005476816,0.006001415,0.007126503,0.008280047,0.008904326,0.009363353,0.009692481,0.004612246,0.005937823,0.007130785,0.007755255,0.00923349,0.010802441,0.011663268,0.012312355,0.012860405,0.0023051,0.002580183,0.002855215,0.003077772,0.003245335,0.006623364,0.007190082,0.007697348,0.008123722,0.008553076,0.008842094,0.004630459,0.005040153,0.005400602,0.005714258,0.00597762,0.006175716,0.003721931,0.004058599,0.004374473,0.004635465,0.004852874,0.005035008,0.001817892,0.002297873,0.002488848,0.002653183,0.002911122,0.00301283,0.010937975,0.011488907,0.011904523,0.015569537,0.016403394,0.017048738,0.005299251,0.006115661,0.006828029,0.00715206,0.001628038,0.001728991,0.001871584,0.00195003,0.002881594,0.00323795,0.003609805,0.003918924,0.004134887,0.004511527,0.005126125,0.005732784,0.006247731,0.006625636,0.003710568,0.004173189,0.004688315,0.005072643,0.005387703
765,0.003554728,0.004562548,0.005459952,0.005983213,0.007105827,0.008257385,0.008881006,0.009339811,0.009668982,0.004597964,0.005919833,0.007109712,0.007732706,0.00920777,0.010773963,0.01163272,0.012281358,0.01282947,0.002298582,0.002571482,0.002846417,0.003068361,0.003235603,0.00660193,0.00716976,0.007670635,0.008094788,0.008528997,0.008811403,0.004618824,0.005025414,0.005384756,0.005697778,0.005960293,0.006160988,0.003710737,0.004046178,0.004361828,0.004621268,0.00483826,0.005019862,0.001811668,0.002290349,0.002480874,0.002644868,0.002902348,0.003003928,0.010906431,0.011456693,0.011871998,0.015526648,0.016359508,0.017004249,0.005279922,0.006082028,0.006818844,0.00712986,0.001622193,0.001719029,0.001868599,0.001943072,0.002873667,0.003228314,0.003596901,0.003904895,0.004123162,0.004499236,0.005111017,0.00571446,0.006229325,0.006606504,0.003700328,0.004159364,0.004670253,0.005052721,0.0053713
766,0.003543218,0.004548108,0.005443119,0.005965044,0.007085187,0.008234758,0.008857722,0.009316304,0.009645516,0.004583709,0.005901876,0.007088677,0.007710198,0.009182093,0.010745531,0.011602161,0.012250353,0.012798529,0.002292096,0.002562722,0.002837655,0.003058987,0.003225909,0.00658068,0.00714952,0.007643835,0.008066072,0.008505008,0.008780846,0.004607783,0.00501074,0.005368984,0.005681353,0.005943037,0.006146993,0.003699586,0.004033818,0.004349133,0.004607124,0.004823712,0.005004777,0.001805454,0.002282834,0.002472914,0.002636562,0.00289358,0.002995028,0.010874847,0.011424452,0.011839393,0.015483712,0.016315548,0.016959658,0.005260675,0.006048739,0.006808659,0.007107723,0.001616378,0.001709181,0.001865334,0.001936148,0.002865774,0.003218721,0.003584106,0.003890941,0.004111506,0.004487001,0.005095978,0.005696245,0.006210997,0.006587451,0.003690133,0.004145853,0.004652297,0.005032957,0.005354937
767,0.003531732,0.004533696,0.005426318,0.005946908,0.007064582,0.008212168,0.008834474,0.00929283,0.009622085,0.004569481,0.005883952,0.007067681,0.007687729,0.00915646,0.010717144,0.011571593,0.01221934,0.012767582,0.002285642,0.002553911,0.00282893,0.003049651,0.003216253,0.006559646,0.00712936,0.00761698,0.008037631,0.008481111,0.008750476,0.004597369,0.004996132,0.005353288,0.005664983,0.005925853,0.006133772,0.003688479,0.004021517,0.004336389,0.004593035,0.00480923,0.004989753,0.001799249,0.00227533,0.002464985,0.002628267,0.002884819,0.00298613,0.01084334,0.011392275,0.011806877,0.015440878,0.016271683,0.016915182,0.005241509,0.006015838,0.006797505,0.007085649,0.001610591,0.001699459,0.001861797,0.001929257,0.002857915,0.00320917,0.003571434,0.003877076,0.004099921,0.004474821,0.005081007,0.005678152,0.006192747,0.006568476,0.003679983,0.004132683,0.004634471,0.005013405,0.005338612
768,0.003520269,0.004519311,0.005409547,0.005928805,0.007044014,0.008189613,0.008811262,0.009269391,0.009598687,0.004555281,0.005866063,0.007046723,0.007665301,0.009130869,0.010688802,0.011541014,0.012188319,0.012736629,0.002279221,0.002545057,0.002820241,0.003040353,0.003206635,0.006538857,0.007109282,0.007590105,0.008009529,0.008457304,0.008720353,0.004587616,0.004981589,0.005337666,0.005648667,0.00590874,0.006121367,0.003677415,0.004009276,0.004323596,0.004578998,0.004794812,0.00497479,0.001793098,0.002267889,0.002457095,0.002620036,0.002876137,0.002977311,0.010812211,0.011360495,0.011774863,0.015398529,0.016228341,0.016871348,0.005222424,0.005983369,0.006785414,0.007063641,0.001604833,0.001689878,0.001857998,0.001922399,0.002850089,0.003199662,0.003558898,0.003863312,0.004088406,0.004462697,0.005066105,0.005660193,0.006174574,0.00654958,0.003669877,0.004119884,0.004616799,0.004994122,0.005322326
769,0.003508829,0.004504955,0.005392808,0.005910735,0.007023482,0.008167095,0.008788087,0.009245985,0.009575323,0.004541109,0.005848207,0.007025803,0.007642912,0.009105323,0.010660505,0.011510425,0.012157289,0.012705669,0.002272833,0.002536168,0.002811589,0.003031092,0.003197055,0.006518346,0.007089284,0.007563245,0.007981828,0.008433588,0.008690537,0.004578559,0.004967112,0.00532212,0.005632406,0.005891699,0.006105458,0.003666395,0.003997095,0.004310755,0.004565016,0.00478046,0.004959887,0.001786968,0.002260469,0.002449219,0.002611827,0.002867482,0.002968519,0.010781048,0.011328685,0.011742843,0.015356138,0.016184952,0.016827508,0.00520342,0.005951373,0.006772417,0.007041696,0.001599103,0.001680447,0.001853946,0.001915574,0.002842296,0.003190197,0.003546515,0.003849665,0.004076961,0.004450626,0.005051271,0.005642382,0.006156478,0.006530762,0.003659816,0.004107486,0.004599306,0.004975165,0.005306078
770,0.003497412,0.004490626,0.005376101,0.005892698,0.007002986,0.008144612,0.008764947,0.009222613,0.009551993,0.004526964,0.005830385,0.007004921,0.007620564,0.009079819,0.010632253,0.011479827,0.012126252,0.012674704,0.002266479,0.002527254,0.002802973,0.003021869,0.003187512,0.006498148,0.007069368,0.007536439,0.007954597,0.008409963,0.008661092,0.004570231,0.0049527,0.00530665,0.005616201,0.005876953,0.006088478,0.00365542,0.003984973,0.004297867,0.004551087,0.004766172,0.004945046,0.0017809,0.0022531,0.002441388,0.002603682,0.002858896,0.00295978,0.01074987,0.011296863,0.011710934,0.015313729,0.016141528,0.016783811,0.005184495,0.005919891,0.006758545,0.007019817,0.001593402,0.001671179,0.001849649,0.001908782,0.002834537,0.003180774,0.0035343,0.003836148,0.004065589,0.004438611,0.005036504,0.005624731,0.006138458,0.006512022,0.003649799,0.004095521,0.004582019,0.004956592,0.005289868
771,0.003486018,0.004476324,0.005359424,0.005874694,0.006982526,0.008122166,0.008741844,0.009199276,0.009528696,0.004512847,0.005812597,0.006984078,0.007598255,0.009054359,0.010604046,0.011449218,0.012095206,0.012643732,0.002260159,0.002518325,0.002794393,0.003012683,0.003178007,0.006478298,0.007049532,0.007509725,0.007927906,0.008386428,0.008632083,0.004562669,0.004938355,0.005300144,0.00560005,0.005864269,0.00607155,0.003644488,0.003972909,0.004284933,0.004537213,0.004751949,0.004930266,0.001774869,0.002245765,0.002433613,0.002595578,0.002850358,0.002951082,0.010718941,0.011265281,0.011679057,0.015271638,0.016098413,0.016740157,0.005165651,0.005888964,0.006743827,0.006998003,0.00158773,0.001662085,0.001845117,0.001902023,0.002826811,0.003171393,0.003522268,0.003822776,0.004054287,0.004426649,0.005021805,0.005607254,0.006120515,0.006493359,0.003639828,0.004084019,0.004564965,0.004938465,0.005273696
